event_id,session_id,customer_id,timestamp,event_type,product_id,product_name,device
EVT_00052705,SESS_0009661,CUST_00175,2024-02-25 11:39:52,search,PROD_0028,,Desktop
EVT_00052706,SESS_0009662,CUST_02257,2024-11-29 21:41:19,view,PROD_0040,,Desktop
EVT_00052707,SESS_0009662,CUST_02257,2024-11-29 21:25:59,purchase,PROD_0025,,Desktop
EVT_00052708,SESS_0009662,CUST_02257,2024-11-29 21:14:29,add_to_cart,PROD_0004,,Desktop
EVT_00052709,SESS_0009662,CUST_02257,2024-11-29 21:25:09,view,PROD_0019,,Desktop
EVT_00052710,SESS_0009662,CUST_02257,2024-11-29 21:39:24,view,PROD_0044,,Desktop
EVT_00052711,SESS_0009662,CUST_02257,2024-11-29 21:20:03,view,PROD_0004,,Desktop
EVT_00052712,SESS_0009662,CUST_02257,2024-11-29 21:29:24,view,PROD_0037,,Desktop
EVT_00052713,SESS_0009663,CUST_00532,2024-12-31 17:37:25,view,PROD_0045,,Desktop
EVT_00052714,SESS_0009663,CUST_00532,2024-12-31 18:00:13,view,PROD_0019,,Desktop
EVT_00052715,SESS_0009664,CUST_01467,2024-07-30 01:07:28,add_to_cart,PROD_0038,,Desktop
EVT_00052716,SESS_0009664,CUST_01467,2024-07-30 00:53:56,view,PROD_0039,,Desktop
EVT_00052717,SESS_0009664,CUST_01467,2024-07-30 01:11:56,add_to_cart,PROD_0009,,Desktop
EVT_00052718,SESS_0009664,CUST_01467,2024-07-30 00:55:20,view,PROD_0041,,Desktop
EVT_00052719,SESS_0009664,CUST_01467,2024-07-30 01:04:58,view,PROD_0030,,Desktop
EVT_00052720,SESS_0009664,CUST_01467,2024-07-30 01:06:00,view,PROD_0020,,Desktop
EVT_00052721,SESS_0009664,CUST_01467,2024-07-30 01:08:12,view,PROD_0019,,Desktop
EVT_00052722,SESS_0009665,CUST_01446,2024-08-26 06:05:43,search,PROD_0012,,Desktop
EVT_00052723,SESS_0009665,CUST_01446,2024-08-26 06:22:27,search,PROD_0005,,Desktop
EVT_00052724,SESS_0009665,CUST_01446,2024-08-26 06:09:42,add_to_cart,PROD_0012,,Desktop
EVT_00052725,SESS_0009665,CUST_01446,2024-08-26 06:25:01,view,PROD_0048,,Desktop
EVT_00052726,SESS_0009665,CUST_01446,2024-08-26 06:04:26,search,PROD_0028,,Desktop
EVT_00052727,SESS_0009665,CUST_01446,2024-08-26 06:18:13,purchase,PROD_0024,,Desktop
EVT_00052728,SESS_0009665,CUST_01446,2024-08-26 06:20:21,view,PROD_0045,,Desktop
EVT_00052729,SESS_0009665,CUST_01446,2024-08-26 06:15:06,view,PROD_0039,,Desktop
EVT_00052730,SESS_0009665,CUST_01446,2024-08-26 05:58:41,search,PROD_0023,,Desktop
EVT_00052731,SESS_0009665,CUST_01446,2024-08-26 06:08:17,view,PROD_0026,,Desktop
EVT_00052732,SESS_0009666,CUST_00374,2024-11-13 02:30:54,view,PROD_0027,,Desktop
EVT_00052733,SESS_0009666,CUST_00374,2024-11-13 02:24:07,view,PROD_0043,,Desktop
EVT_00052734,SESS_0009666,CUST_00374,2024-11-13 02:26:54,view,PROD_0049,,Desktop
EVT_00052735,SESS_0009666,CUST_00374,2024-11-13 02:28:29,add_to_cart,PROD_0010,,Desktop
EVT_00052736,SESS_0009666,CUST_00374,2024-11-13 02:28:34,search,PROD_0043,,Desktop
EVT_00052737,SESS_0009666,CUST_00374,2024-11-13 02:37:22,search,PROD_0025,,Desktop
EVT_00052738,SESS_0009666,CUST_00374,2024-11-13 02:11:17,view,PROD_0009,,Desktop
EVT_00052739,SESS_0009666,CUST_00374,2024-11-13 02:32:41,view,PROD_0025,,Desktop
EVT_00052740,SESS_0009667,CUST_01507,2024-09-03 21:58:49,view,PROD_0012,,Desktop
EVT_00052741,SESS_0009667,CUST_01507,2024-09-03 21:51:34,view,PROD_0035,,Desktop
EVT_00052742,SESS_0009667,CUST_01507,2024-09-03 21:54:58,view,PROD_0010,,Desktop
EVT_00052743,SESS_0009667,CUST_01507,2024-09-03 21:54:01,view,PROD_0027,,Desktop
EVT_00052744,SESS_0009667,CUST_01507,2024-09-03 21:40:07,view,PROD_0001,,Desktop
EVT_00052745,SESS_0009668,CUST_01088,2024-06-10 16:24:26,add_to_cart,PROD_0026,,Desktop
EVT_00052746,SESS_0009668,CUST_01088,2024-06-10 16:16:42,view,PROD_0022,,Desktop
EVT_00052747,SESS_0009668,CUST_01088,2024-06-10 16:28:54,view,PROD_0044,,Desktop
EVT_00052748,SESS_0009668,CUST_01088,2024-06-10 16:29:56,add_to_cart,PROD_0030,,Desktop
EVT_00052749,SESS_0009668,CUST_01088,2024-06-10 16:30:09,view,PROD_0018,,Desktop
EVT_00052750,SESS_0009668,CUST_01088,2024-06-10 16:11:06,view,PROD_0030,,Desktop
EVT_00052751,SESS_0009669,CUST_00297,2024-02-27 16:17:34,purchase,PROD_0019,,Desktop
EVT_00052752,SESS_0009669,CUST_00297,2024-02-27 16:19:45,view,PROD_0028,,Desktop
EVT_00052753,SESS_0009669,CUST_00297,2024-02-27 16:13:18,view,PROD_0034,,Desktop
EVT_00052754,SESS_0009670,CUST_00429,2024-07-23 19:31:40,add_to_cart,PROD_0050,,Desktop
EVT_00052755,SESS_0009670,CUST_00429,2024-07-23 19:31:12,search,PROD_0034,,Desktop
EVT_00052756,SESS_0009670,CUST_00429,2024-07-23 19:20:21,view,PROD_0046,,Desktop
EVT_00052757,SESS_0009671,CUST_00744,2024-09-19 08:58:55,search,PROD_0025,,Desktop
EVT_00052758,SESS_0009671,CUST_00744,2024-09-19 08:45:21,view,PROD_0039,,Desktop
EVT_00052759,SESS_0009671,CUST_00744,2024-09-19 08:49:17,search,PROD_0047,,Desktop
EVT_00052760,SESS_0009671,CUST_00744,2024-09-19 08:40:27,purchase,PROD_0050,,Desktop
EVT_00052761,SESS_0009671,CUST_00744,2024-09-19 08:46:01,view,PROD_0035,,Desktop
EVT_00052762,SESS_0009671,CUST_00744,2024-09-19 08:49:02,view,PROD_0001,,Desktop
EVT_00052763,SESS_0009671,CUST_00744,2024-09-19 08:55:57,view,PROD_0037,,Desktop
EVT_00052764,SESS_0009671,CUST_00744,2024-09-19 08:36:40,view,PROD_0008,,Desktop
EVT_00052765,SESS_0009671,CUST_00744,2024-09-19 09:02:47,view,PROD_0011,,Desktop
EVT_00052766,SESS_0009671,CUST_00744,2024-09-19 08:46:13,search,PROD_0044,,Desktop
EVT_00052767,SESS_0009672,CUST_02304,2024-03-10 01:04:34,view,PROD_0015,,Desktop
EVT_00052768,SESS_0009672,CUST_02304,2024-03-10 01:00:07,view,PROD_0013,,Desktop
EVT_00052769,SESS_0009673,CUST_00391,2024-10-06 15:02:51,view,PROD_0047,,Desktop
EVT_00052770,SESS_0009673,CUST_00391,2024-10-06 14:46:31,view,PROD_0007,,Desktop
EVT_00052771,SESS_0009673,CUST_00391,2024-10-06 14:42:41,view,PROD_0046,,Desktop
EVT_00052772,SESS_0009673,CUST_00391,2024-10-06 14:50:07,view,PROD_0047,,Desktop
EVT_00052773,SESS_0009673,CUST_00391,2024-10-06 14:47:06,add_to_cart,PROD_0031,,Desktop
EVT_00052774,SESS_0009674,CUST_00070,2024-06-25 06:03:17,view,PROD_0050,,Desktop
EVT_00052775,SESS_0009674,CUST_00070,2024-06-25 05:44:17,view,PROD_0045,,Desktop
EVT_00052776,SESS_0009674,CUST_00070,2024-06-25 05:59:47,view,PROD_0037,,Desktop
EVT_00052777,SESS_0009674,CUST_00070,2024-06-25 06:05:53,search,PROD_0009,,Desktop
EVT_00052778,SESS_0009674,CUST_00070,2024-06-25 06:04:49,add_to_cart,PROD_0029,,Desktop
EVT_00052779,SESS_0009674,CUST_00070,2024-06-25 05:53:36,search,PROD_0039,,Desktop
EVT_00052780,SESS_0009674,CUST_00070,2024-06-25 05:47:34,view,PROD_0022,,Desktop
EVT_00052781,SESS_0009674,CUST_00070,2024-06-25 05:42:32,search,PROD_0030,,Desktop
EVT_00052782,SESS_0009674,CUST_00070,2024-06-25 06:00:55,view,PROD_0008,,Desktop
EVT_00052783,SESS_0009674,CUST_00070,2024-06-25 05:54:01,search,PROD_0046,,Desktop
EVT_00052784,SESS_0009675,CUST_00286,2024-04-21 09:11:47,view,PROD_0028,,Desktop
EVT_00052785,SESS_0009675,CUST_00286,2024-04-21 09:24:40,add_to_cart,PROD_0017,,Desktop
EVT_00052786,SESS_0009675,CUST_00286,2024-04-21 09:19:37,search,PROD_0026,,Desktop
EVT_00052787,SESS_0009675,CUST_00286,2024-04-21 09:19:14,add_to_cart,PROD_0005,,Desktop
EVT_00052788,SESS_0009675,CUST_00286,2024-04-21 09:32:23,search,PROD_0017,,Desktop
EVT_00052789,SESS_0009676,CUST_01792,2024-05-10 00:09:45,view,PROD_0034,,Desktop
EVT_00052790,SESS_0009676,CUST_01792,2024-05-10 00:23:32,add_to_cart,PROD_0040,,Desktop
EVT_00052791,SESS_0009676,CUST_01792,2024-05-10 00:23:10,add_to_cart,PROD_0025,,Desktop
EVT_00052792,SESS_0009677,CUST_01001,2024-04-21 12:18:19,search,PROD_0023,,Desktop
EVT_00052793,SESS_0009677,CUST_01001,2024-04-21 12:38:01,search,PROD_0031,,Desktop
EVT_00052794,SESS_0009677,CUST_01001,2024-04-21 12:19:23,view,PROD_0001,,Desktop
EVT_00052795,SESS_0009678,CUST_00903,2024-05-08 16:34:48,view,PROD_0009,,Desktop
EVT_00052796,SESS_0009678,CUST_00903,2024-05-08 16:19:18,view,PROD_0050,,Desktop
EVT_00052797,SESS_0009679,CUST_00604,2024-04-08 14:38:51,add_to_cart,PROD_0025,,Desktop
EVT_00052798,SESS_0009680,CUST_00435,2024-03-09 13:52:48,add_to_cart,PROD_0035,,Desktop
EVT_00052799,SESS_0009680,CUST_00435,2024-03-09 13:49:03,add_to_cart,PROD_0006,,Desktop
EVT_00052800,SESS_0009680,CUST_00435,2024-03-09 14:01:42,view,PROD_0032,,Desktop
EVT_00052801,SESS_0009680,CUST_00435,2024-03-09 13:56:33,view,PROD_0014,,Desktop
EVT_00052802,SESS_0009681,CUST_01643,2024-01-08 02:06:27,view,PROD_0017,,Desktop
EVT_00052803,SESS_0009681,CUST_01643,2024-01-08 02:10:32,view,PROD_0040,,Desktop
EVT_00052804,SESS_0009681,CUST_01643,2024-01-08 02:05:53,search,PROD_0011,,Desktop
EVT_00052805,SESS_0009681,CUST_01643,2024-01-08 02:08:37,search,PROD_0033,,Desktop
EVT_00052806,SESS_0009681,CUST_01643,2024-01-08 02:11:51,view,PROD_0031,,Desktop
EVT_00052807,SESS_0009681,CUST_01643,2024-01-08 02:14:21,view,PROD_0009,,Desktop
EVT_00052808,SESS_0009681,CUST_01643,2024-01-08 02:21:24,view,PROD_0033,,Desktop
EVT_00052809,SESS_0009681,CUST_01643,2024-01-08 02:15:15,view,PROD_0042,,Desktop
EVT_00052810,SESS_0009682,CUST_00913,2024-01-13 16:47:03,view,PROD_0033,,Desktop
EVT_00052811,SESS_0009683,CUST_01868,2024-10-06 10:58:40,view,PROD_0026,,Desktop
EVT_00052812,SESS_0009683,CUST_01868,2024-10-06 11:10:05,search,PROD_0024,,Desktop
EVT_00052813,SESS_0009683,CUST_01868,2024-10-06 11:20:15,view,PROD_0030,,Desktop
EVT_00052814,SESS_0009683,CUST_01868,2024-10-06 11:26:57,view,PROD_0006,,Desktop
EVT_00052815,SESS_0009684,CUST_01450,2024-12-07 13:57:47,view,PROD_0036,,Desktop
EVT_00052816,SESS_0009684,CUST_01450,2024-12-07 13:49:05,view,PROD_0006,,Desktop
EVT_00052817,SESS_0009685,CUST_02296,2024-10-05 06:24:22,view,PROD_0028,,Desktop
EVT_00052818,SESS_0009685,CUST_02296,2024-10-05 06:31:46,view,PROD_0031,,Desktop
EVT_00052819,SESS_0009685,CUST_02296,2024-10-05 06:14:53,view,PROD_0033,,Desktop
EVT_00052820,SESS_0009686,CUST_00981,2024-11-20 02:23:28,view,PROD_0007,,Desktop
EVT_00052821,SESS_0009686,CUST_00981,2024-11-20 02:18:03,view,PROD_0029,,Desktop
EVT_00052822,SESS_0009686,CUST_00981,2024-11-20 02:38:05,view,PROD_0031,,Desktop
EVT_00052823,SESS_0009686,CUST_00981,2024-11-20 02:38:18,view,PROD_0017,,Desktop
EVT_00052824,SESS_0009686,CUST_00981,2024-11-20 02:29:15,view,PROD_0014,,Desktop
EVT_00052825,SESS_0009687,CUST_02320,2024-02-10 12:35:45,add_to_cart,PROD_0022,,Desktop
EVT_00052826,SESS_0009687,CUST_02320,2024-02-10 12:17:48,view,PROD_0005,,Desktop
EVT_00052827,SESS_0009687,CUST_02320,2024-02-10 12:24:14,view,PROD_0011,,Desktop
EVT_00052828,SESS_0009687,CUST_02320,2024-02-10 12:35:52,view,PROD_0023,,Desktop
EVT_00052829,SESS_0009687,CUST_02320,2024-02-10 12:34:04,view,PROD_0040,,Desktop
EVT_00052830,SESS_0009687,CUST_02320,2024-02-10 12:27:09,add_to_cart,PROD_0048,,Desktop
EVT_00052831,SESS_0009687,CUST_02320,2024-02-10 12:39:15,search,PROD_0035,,Desktop
EVT_00052832,SESS_0009687,CUST_02320,2024-02-10 12:13:46,add_to_cart,PROD_0046,,Desktop
EVT_00052833,SESS_0009688,CUST_01947,2024-09-08 17:41:00,view,PROD_0027,,Desktop
EVT_00052834,SESS_0009688,CUST_01947,2024-09-08 17:50:29,view,PROD_0005,,Desktop
EVT_00052835,SESS_0009688,CUST_01947,2024-09-08 17:30:18,view,PROD_0034,,Desktop
EVT_00052836,SESS_0009689,CUST_02294,2024-01-26 03:44:57,add_to_cart,PROD_0032,,Desktop
EVT_00052837,SESS_0009689,CUST_02294,2024-01-26 04:04:25,view,PROD_0046,,Desktop
EVT_00052838,SESS_0009689,CUST_02294,2024-01-26 03:47:19,view,PROD_0007,,Desktop
EVT_00052839,SESS_0009689,CUST_02294,2024-01-26 03:50:44,search,PROD_0005,,Desktop
EVT_00052840,SESS_0009689,CUST_02294,2024-01-26 03:50:21,add_to_cart,PROD_0042,,Desktop
EVT_00052841,SESS_0009689,CUST_02294,2024-01-26 03:49:19,view,PROD_0032,,Desktop
EVT_00052842,SESS_0009689,CUST_02294,2024-01-26 03:44:29,view,PROD_0010,,Desktop
EVT_00052843,SESS_0009690,CUST_01069,2024-03-20 01:24:24,purchase,PROD_0021,,Desktop
EVT_00052844,SESS_0009690,CUST_01069,2024-03-20 01:25:11,view,PROD_0034,,Desktop
EVT_00052845,SESS_0009690,CUST_01069,2024-03-20 01:40:20,view,PROD_0035,,Desktop
EVT_00052846,SESS_0009690,CUST_01069,2024-03-20 01:42:36,view,PROD_0007,,Desktop
EVT_00052847,SESS_0009690,CUST_01069,2024-03-20 01:23:00,view,PROD_0024,,Desktop
EVT_00052848,SESS_0009690,CUST_01069,2024-03-20 01:16:44,view,PROD_0001,,Desktop
EVT_00052849,SESS_0009690,CUST_01069,2024-03-20 01:42:38,search,PROD_0024,,Desktop
EVT_00052850,SESS_0009690,CUST_01069,2024-03-20 01:28:56,add_to_cart,PROD_0014,,Desktop
EVT_00052851,SESS_0009691,CUST_00316,2024-11-02 14:49:17,view,PROD_0030,,Desktop
EVT_00052852,SESS_0009691,CUST_00316,2024-11-02 14:40:04,view,PROD_0019,,Desktop
EVT_00052853,SESS_0009691,CUST_00316,2024-11-02 14:35:26,view,PROD_0036,,Desktop
EVT_00052854,SESS_0009691,CUST_00316,2024-11-02 14:39:39,view,PROD_0040,,Desktop
EVT_00052855,SESS_0009691,CUST_00316,2024-11-02 14:59:14,view,PROD_0014,,Desktop
EVT_00052856,SESS_0009692,CUST_00620,2024-12-05 03:57:52,view,PROD_0036,,Desktop
EVT_00052857,SESS_0009692,CUST_00620,2024-12-05 03:50:52,view,PROD_0030,,Desktop
EVT_00052858,SESS_0009692,CUST_00620,2024-12-05 03:51:07,view,PROD_0009,,Desktop
EVT_00052859,SESS_0009692,CUST_00620,2024-12-05 03:54:49,add_to_cart,PROD_0041,,Desktop
EVT_00052860,SESS_0009692,CUST_00620,2024-12-05 03:50:56,view,PROD_0005,,Desktop
EVT_00052861,SESS_0009693,CUST_02197,2024-02-12 21:17:14,view,PROD_0025,,Desktop
EVT_00052862,SESS_0009693,CUST_02197,2024-02-12 21:21:57,view,PROD_0023,,Desktop
EVT_00052863,SESS_0009694,CUST_02467,2024-10-29 01:49:27,add_to_cart,PROD_0030,,Desktop
EVT_00052864,SESS_0009694,CUST_02467,2024-10-29 01:53:05,view,PROD_0014,,Desktop
EVT_00052865,SESS_0009694,CUST_02467,2024-10-29 01:50:07,view,PROD_0008,,Desktop
EVT_00052866,SESS_0009694,CUST_02467,2024-10-29 01:44:34,view,PROD_0042,,Desktop
EVT_00052867,SESS_0009695,CUST_01625,2024-10-01 06:12:02,view,PROD_0040,,Desktop
EVT_00052868,SESS_0009696,CUST_00517,2024-02-27 22:04:16,view,PROD_0032,,Desktop
EVT_00052869,SESS_0009696,CUST_00517,2024-02-27 21:49:19,view,PROD_0018,,Desktop
EVT_00052870,SESS_0009696,CUST_00517,2024-02-27 22:14:08,add_to_cart,PROD_0017,,Desktop
EVT_00052871,SESS_0009696,CUST_00517,2024-02-27 21:53:49,view,PROD_0015,,Desktop
EVT_00052872,SESS_0009696,CUST_00517,2024-02-27 21:53:07,search,PROD_0035,,Desktop
EVT_00052873,SESS_0009696,CUST_00517,2024-02-27 21:54:03,view,PROD_0027,,Desktop
EVT_00052874,SESS_0009696,CUST_00517,2024-02-27 22:11:33,view,PROD_0034,,Desktop
EVT_00052875,SESS_0009696,CUST_00517,2024-02-27 21:56:20,add_to_cart,PROD_0048,,Desktop
EVT_00052876,SESS_0009697,CUST_01759,2024-04-17 11:19:46,view,PROD_0006,,Desktop
EVT_00052877,SESS_0009697,CUST_01759,2024-04-17 11:16:19,view,PROD_0035,,Desktop
EVT_00052878,SESS_0009697,CUST_01759,2024-04-17 11:06:32,add_to_cart,PROD_0041,,Desktop
EVT_00052879,SESS_0009697,CUST_01759,2024-04-17 11:10:56,view,PROD_0020,,Desktop
EVT_00052880,SESS_0009697,CUST_01759,2024-04-17 11:29:18,view,PROD_0043,,Desktop
EVT_00052881,SESS_0009697,CUST_01759,2024-04-17 11:10:23,view,PROD_0033,,Desktop
EVT_00052882,SESS_0009697,CUST_01759,2024-04-17 11:09:45,view,PROD_0021,,Desktop
EVT_00052883,SESS_0009697,CUST_01759,2024-04-17 11:23:35,view,PROD_0026,,Desktop
EVT_00052884,SESS_0009697,CUST_01759,2024-04-17 11:03:55,add_to_cart,PROD_0039,,Desktop
EVT_00052885,SESS_0009697,CUST_01759,2024-04-17 11:11:08,add_to_cart,PROD_0042,,Desktop
EVT_00052886,SESS_0009698,CUST_02155,2024-08-21 00:17:30,view,PROD_0020,,Desktop
EVT_00052887,SESS_0009698,CUST_02155,2024-08-21 00:11:56,view,PROD_0037,,Desktop
EVT_00052888,SESS_0009698,CUST_02155,2024-08-21 00:34:10,view,PROD_0034,,Desktop
EVT_00052889,SESS_0009698,CUST_02155,2024-08-21 00:20:10,view,PROD_0039,,Desktop
EVT_00052890,SESS_0009698,CUST_02155,2024-08-21 00:40:40,add_to_cart,PROD_0013,,Desktop
EVT_00052891,SESS_0009698,CUST_02155,2024-08-21 00:35:16,view,PROD_0024,,Desktop
EVT_00052892,SESS_0009698,CUST_02155,2024-08-21 00:38:35,view,PROD_0026,,Desktop
EVT_00052893,SESS_0009698,CUST_02155,2024-08-21 00:15:50,view,PROD_0030,,Desktop
EVT_00052894,SESS_0009699,CUST_02089,2024-06-19 08:23:18,view,PROD_0028,,Desktop
EVT_00052895,SESS_0009699,CUST_02089,2024-06-19 08:38:32,purchase,PROD_0024,,Desktop
EVT_00052896,SESS_0009699,CUST_02089,2024-06-19 08:37:47,add_to_cart,PROD_0044,,Desktop
EVT_00052897,SESS_0009699,CUST_02089,2024-06-19 08:14:57,purchase,PROD_0011,,Desktop
EVT_00052898,SESS_0009700,CUST_01927,2024-05-02 11:39:01,view,PROD_0019,,Desktop
EVT_00052899,SESS_0009700,CUST_01927,2024-05-02 11:58:15,view,PROD_0019,,Desktop
EVT_00052900,SESS_0009700,CUST_01927,2024-05-02 11:58:19,view,PROD_0003,,Desktop
EVT_00052901,SESS_0009700,CUST_01927,2024-05-02 11:30:35,search,PROD_0050,,Desktop
EVT_00052902,SESS_0009700,CUST_01927,2024-05-02 11:56:17,view,PROD_0029,,Desktop
EVT_00052903,SESS_0009700,CUST_01927,2024-05-02 11:29:56,view,PROD_0027,,Desktop
EVT_00052904,SESS_0009700,CUST_01927,2024-05-02 11:46:02,view,PROD_0024,,Desktop
EVT_00052905,SESS_0009700,CUST_01927,2024-05-02 11:36:13,search,PROD_0002,,Desktop
EVT_00052906,SESS_0009700,CUST_01927,2024-05-02 11:48:19,view,PROD_0017,,Desktop
EVT_00052907,SESS_0009700,CUST_01927,2024-05-02 11:38:04,view,PROD_0019,,Desktop
EVT_00052908,SESS_0009701,CUST_01543,2024-01-25 04:26:10,view,PROD_0001,,Desktop
EVT_00052909,SESS_0009701,CUST_01543,2024-01-25 04:29:54,view,PROD_0047,,Desktop
EVT_00052910,SESS_0009701,CUST_01543,2024-01-25 04:35:07,view,PROD_0024,,Desktop
EVT_00052911,SESS_0009701,CUST_01543,2024-01-25 04:32:12,view,PROD_0029,,Desktop
EVT_00052912,SESS_0009701,CUST_01543,2024-01-25 04:35:36,view,PROD_0049,,Desktop
EVT_00052913,SESS_0009702,CUST_00187,2024-02-16 02:05:11,purchase,PROD_0022,,Desktop
EVT_00052914,SESS_0009702,CUST_00187,2024-02-16 02:10:31,view,PROD_0038,,Desktop
EVT_00052915,SESS_0009702,CUST_00187,2024-02-16 02:17:02,view,PROD_0014,,Desktop
EVT_00052916,SESS_0009702,CUST_00187,2024-02-16 02:03:34,view,PROD_0007,,Desktop
EVT_00052917,SESS_0009702,CUST_00187,2024-02-16 02:04:12,add_to_cart,PROD_0048,,Desktop
EVT_00052918,SESS_0009702,CUST_00187,2024-02-16 02:12:47,search,PROD_0013,,Desktop
EVT_00052919,SESS_0009702,CUST_00187,2024-02-16 02:06:24,view,PROD_0030,,Desktop
EVT_00052920,SESS_0009702,CUST_00187,2024-02-16 02:23:00,add_to_cart,PROD_0009,,Desktop
EVT_00052921,SESS_0009702,CUST_00187,2024-02-16 02:24:16,view,PROD_0023,,Desktop
EVT_00052922,SESS_0009702,CUST_00187,2024-02-16 01:57:15,view,PROD_0045,,Desktop
EVT_00052923,SESS_0009703,CUST_02144,2024-10-09 11:18:21,view,PROD_0022,,Desktop
EVT_00052924,SESS_0009703,CUST_02144,2024-10-09 11:07:11,view,PROD_0041,,Desktop
EVT_00052925,SESS_0009703,CUST_02144,2024-10-09 11:27:05,view,PROD_0006,,Desktop
EVT_00052926,SESS_0009703,CUST_02144,2024-10-09 11:31:09,view,PROD_0001,,Desktop
EVT_00052927,SESS_0009703,CUST_02144,2024-10-09 11:18:07,add_to_cart,PROD_0046,,Desktop
EVT_00052928,SESS_0009703,CUST_02144,2024-10-09 11:10:15,view,PROD_0029,,Desktop
EVT_00052929,SESS_0009703,CUST_02144,2024-10-09 11:31:27,view,PROD_0012,,Desktop
EVT_00052930,SESS_0009703,CUST_02144,2024-10-09 11:25:23,view,PROD_0014,,Desktop
EVT_00052931,SESS_0009703,CUST_02144,2024-10-09 11:22:26,view,PROD_0021,,Desktop
EVT_00052932,SESS_0009703,CUST_02144,2024-10-09 11:27:31,purchase,PROD_0032,,Desktop
EVT_00052933,SESS_0009704,CUST_00952,2024-07-01 17:48:59,view,PROD_0044,,Desktop
EVT_00052934,SESS_0009704,CUST_00952,2024-07-01 18:07:59,add_to_cart,PROD_0019,,Desktop
EVT_00052935,SESS_0009704,CUST_00952,2024-07-01 17:51:07,add_to_cart,PROD_0021,,Desktop
EVT_00052936,SESS_0009704,CUST_00952,2024-07-01 17:49:20,add_to_cart,PROD_0010,,Desktop
EVT_00052937,SESS_0009704,CUST_00952,2024-07-01 18:03:14,add_to_cart,PROD_0018,,Desktop
EVT_00052938,SESS_0009705,CUST_00612,2024-03-12 06:33:33,view,PROD_0030,,Desktop
EVT_00052939,SESS_0009706,CUST_01142,2024-12-13 06:46:51,view,PROD_0041,,Desktop
EVT_00052940,SESS_0009706,CUST_01142,2024-12-13 06:46:45,view,PROD_0001,,Desktop
EVT_00052941,SESS_0009706,CUST_01142,2024-12-13 06:43:43,search,PROD_0026,,Desktop
EVT_00052942,SESS_0009707,CUST_00927,2024-04-01 08:08:58,search,PROD_0043,,Desktop
EVT_00052943,SESS_0009707,CUST_00927,2024-04-01 07:57:50,view,PROD_0033,,Desktop
EVT_00052944,SESS_0009707,CUST_00927,2024-04-01 08:15:13,view,PROD_0024,,Desktop
EVT_00052945,SESS_0009707,CUST_00927,2024-04-01 08:04:24,add_to_cart,PROD_0029,,Desktop
EVT_00052946,SESS_0009707,CUST_00927,2024-04-01 07:53:01,view,PROD_0037,,Desktop
EVT_00052947,SESS_0009708,CUST_01461,2024-11-28 20:17:57,view,PROD_0050,,Desktop
EVT_00052948,SESS_0009709,CUST_01300,2024-02-01 12:39:17,search,PROD_0038,,Desktop
EVT_00052949,SESS_0009709,CUST_01300,2024-02-01 12:43:43,purchase,PROD_0032,,Desktop
EVT_00052950,SESS_0009709,CUST_01300,2024-02-01 12:49:24,view,PROD_0044,,Desktop
EVT_00052951,SESS_0009709,CUST_01300,2024-02-01 12:39:52,view,PROD_0001,,Desktop
EVT_00052952,SESS_0009709,CUST_01300,2024-02-01 12:31:16,view,PROD_0024,,Desktop
EVT_00052953,SESS_0009709,CUST_01300,2024-02-01 12:48:10,view,PROD_0018,,Desktop
EVT_00052954,SESS_0009709,CUST_01300,2024-02-01 12:34:49,add_to_cart,PROD_0025,,Desktop
EVT_00052955,SESS_0009710,CUST_01848,2024-03-19 09:29:54,view,PROD_0001,,Desktop
EVT_00052956,SESS_0009710,CUST_01848,2024-03-19 09:29:44,view,PROD_0036,,Desktop
EVT_00052957,SESS_0009711,CUST_02347,2024-12-19 13:38:35,view,PROD_0019,,Desktop
EVT_00052958,SESS_0009711,CUST_02347,2024-12-19 13:44:48,view,PROD_0037,,Desktop
EVT_00052959,SESS_0009712,CUST_01546,2024-10-20 13:28:35,view,PROD_0006,,Desktop
EVT_00052960,SESS_0009713,CUST_01901,2024-12-29 11:34:01,view,PROD_0023,,Desktop
EVT_00052961,SESS_0009713,CUST_01901,2024-12-29 11:31:42,view,PROD_0039,,Desktop
EVT_00052962,SESS_0009713,CUST_01901,2024-12-29 11:49:53,add_to_cart,PROD_0029,,Desktop
EVT_00052963,SESS_0009713,CUST_01901,2024-12-29 11:53:22,view,PROD_0048,,Desktop
EVT_00052964,SESS_0009713,CUST_01901,2024-12-29 11:31:47,add_to_cart,PROD_0013,,Desktop
EVT_00052965,SESS_0009713,CUST_01901,2024-12-29 12:01:18,add_to_cart,PROD_0046,,Desktop
EVT_00052966,SESS_0009713,CUST_01901,2024-12-29 11:38:08,search,PROD_0006,,Desktop
EVT_00052967,SESS_0009714,CUST_01100,2024-03-12 01:47:18,view,PROD_0006,,Desktop
EVT_00052968,SESS_0009714,CUST_01100,2024-03-12 02:00:33,view,PROD_0030,,Desktop
EVT_00052969,SESS_0009714,CUST_01100,2024-03-12 02:12:13,view,PROD_0043,,Desktop
EVT_00052970,SESS_0009714,CUST_01100,2024-03-12 01:50:24,view,PROD_0037,,Desktop
EVT_00052971,SESS_0009715,CUST_01319,2024-03-01 06:59:44,add_to_cart,PROD_0050,,Desktop
EVT_00052972,SESS_0009715,CUST_01319,2024-03-01 07:00:32,view,PROD_0044,,Desktop
EVT_00052973,SESS_0009715,CUST_01319,2024-03-01 07:11:10,view,PROD_0022,,Desktop
